miles,passengers,delay,inflight_meal,inflight_entertainment,inflight_wifi,day_of_week,redeye,weekend,coach_price,firstclass_price,hours
2713,212,13,No,No,Yes,Sunday,No,Yes,344.665,1532.53,5
1896,204,11,No,Yes,Yes,Friday,No,Yes,416.92,1561.16,3
1538,211,9,No,No,Yes,Friday,No,Yes,330.74,1453.4,3
751,211,10,Yes,Yes,Yes,Tuesday,No,No,247.425,1250.54,1
1907,206,11,No,Yes,Yes,Sunday,No,Yes,453.265,1612.65,3
755,218,11,No,Yes,Yes,Saturday,No,Yes,392.475,1577.27,1
4076,216,12,No,Yes,Yes,Tuesday,No,No,367.33,1319.93,7
2310,199,8,No,Yes,Yes,Wednesday,No,No,342.64,1313.14,4
3978,217,9,No,Yes,Yes,Saturday,No,Yes,523.2,1734.4,7
948,213,5,Yes,No,Yes,Thursday,No,No,256.12,1120.43,2
942,202,6,No,Yes,Yes,Monday,No,No,357.22,1230.39,2
2537,210,7,No,Yes,Yes,Friday,No,Yes,478.425,1555.64,5
738,201,11,No,No,Yes,Thursday,No,No,261.69,1121.59,1
1964,219,11,No,Yes,Yes,Sunday,No,Yes,425.17,1661.47,4
857,218,9,Yes,Yes,Yes,Friday,No,Yes,395.525,1568.99,2
2742,199,10,No,Yes,Yes,Friday,No,Yes,397.26,1605.79,5
878,207,15,No,Yes,Yes,Tuesday,No,No,347.05,1224.43,2
653,202,9,No,Yes,Yes,Wednesday,No,No,295.675,1229.18,1
1506,211,8,No,Yes,No,Friday,No,Yes,352.36,1482.18,3
1427,213,9,Yes,Yes,Yes,Sunday,No,Yes,346.045,1528.51,3
1802,210,9,No,Yes,Yes,Wednesday,No,No,341.25,1270.64,3
1148,223,8,No,Yes,Yes,Tuesday,No,No,343.99,1176.01,2
1911,205,16,Yes,Yes,Yes,Sunday,No,Yes,401.895,1585.29,3
2377,190,9,Yes,Yes,Yes,Friday,No,Yes,416.705,1531.58,4
2140,210,10,No,No,Yes,Tuesday,No,No,243.4,1146.21,4
3980,211,12,No,Yes,Yes,Saturday,No,Yes,514.03,1682.95,7
632,205,6,No,Yes,Yes,Saturday,No,Yes,370.82,1521.38,1
4198,208,12,Yes,Yes,Yes,Tuesday,No,No,426.99,1459.45,8
2445,212,9,No,Yes,Yes,Saturday,No,Yes,473.155,1575.15,4
2279,200,10,Yes,Yes,Yes,Friday,No,Yes,397.555,1631.54,4
2912,210,7,Yes,Yes,No,Friday,No,Yes,405.33,1547.13,5
2273,202,8,Yes,Yes,Yes,Saturday,No,Yes,462.895,1665.3,4
2262,208,11,No,Yes,No,Saturday,No,Yes,318.4,1522.11,4
2034,211,9,No,Yes,Yes,Sunday,No,Yes,404.49,1638.48,4
4012,210,13,No,Yes,Yes,Thursday,No,No,327.62,1321.44,7
865,211,10,No,Yes,No,Wednesday,No,No,247.095,1125.11,2
2330,201,13,No,Yes,Yes,Saturday,No,Yes,470.19,1579.56,4
812,213,8,No,Yes,Yes,Saturday,No,Yes,431.55,1452.48,1
668,204,9,No,Yes,Yes,Monday,No,No,347.63,1204.59,1
2303,214,8,No,Yes,Yes,Sunday,No,Yes,425.835,1672.12,4
1606,216,12,No,No,Yes,Tuesday,No,No,280.82,1194.02,3
4136,207,12,No,Yes,Yes,Sunday,No,Yes,452.92,1657.68,8
3606,216,10,No,Yes,Yes,Wednesday,No,No,394.13,1318.3,7
2384,202,9,No,No,Yes,Tuesday,No,No,254.17,1206.25,4
2488,205,8,No,Yes,Yes,Sunday,No,Yes,453.2,1630.71,5
1732,203,11,No,Yes,Yes,Friday,No,Yes,370.94,1577.04,3
1041,212,9,No,Yes,Yes,Sunday,No,Yes,395.725,1523.88,2
563,208,11,No,Yes,Yes,Saturday,No,Yes,391.515,1558.75,1
2242,155,12,Yes,Yes,Yes,Thursday,Yes,No,275.55,1285.11,4
2751,212,6,No,Yes,Yes,Wednesday,No,No,352.085,1321.59,5
2060,199,10,No,Yes,Yes,Saturday,No,Yes,428.09,1580.12,4
2310,206,8,Yes,No,Yes,Sunday,No,Yes,373.42,1581.67,4
1983,211,11,No,Yes,Yes,Sunday,No,Yes,408.105,1654.39,4
2076,205,9,No,Yes,Yes,Saturday,No,Yes,392.93,1580.57,4
2357,208,11,No,Yes,Yes,Friday,No,Yes,385.185,1557.54,4
882,220,10,No,Yes,Yes,Monday,No,No,284.97,1236.69,2
2643,209,11,No,Yes,Yes,Monday,No,No,355.455,1367.79,5
734,157,11,Yes,Yes,Yes,Sunday,Yes,Yes,328,1544.86,1
2180,210,11,No,No,Yes,Wednesday,No,No,305.55,1236.03,4
2090,217,8,No,Yes,Yes,Sunday,No,Yes,403.87,1674.59,4
3861,209,8,No,Yes,Yes,Monday,No,No,371.755,1316.9,7
774,199,12,Yes,Yes,No,Tuesday,No,No,231.21,1216.11,1
613,221,11,Yes,Yes,Yes,Sunday,No,Yes,376.645,1497.67,1
2404,206,11,Yes,Yes,Yes,Saturday,No,Yes,487.38,1660.77,4
3900,206,10,No,Yes,Yes,Wednesday,No,No,394.57,1407.58,7
3363,211,9,No,Yes,Yes,Wednesday,No,No,352.405,1334.89,6
1464,213,10,Yes,Yes,Yes,Monday,No,No,327.97,1144.25,3
3204,215,11,No,No,Yes,Thursday,No,No,319.79,1221.5,6
1706,204,8,No,Yes,Yes,Thursday,No,No,286.68,1288.4,3
2292,217,11,No,Yes,Yes,Sunday,No,Yes,385.51,1565.35,4
1586,225,10,No,No,No,Sunday,No,Yes,290.04,1354.03,3
3254,207,10,No,No,Yes,Sunday,No,Yes,368.89,1540.72,6
632,208,9,No,Yes,Yes,Monday,No,No,307.46,1116.98,1
1701,203,10,No,No,Yes,Tuesday,No,No,303.895,1236.63,3
1704,217,11,No,Yes,Yes,Thursday,No,No,280.73,1238.78,3
504,209,10,No,Yes,Yes,Sunday,No,Yes,343.21,1461.12,1
2778,219,10,No,Yes,Yes,Tuesday,No,No,320.95,1365.74,5
2549,212,10,No,Yes,Yes,Sunday,No,Yes,398.655,1637.11,5
1914,216,12,No,Yes,Yes,Friday,No,Yes,452.48,1570.05,3
1151,213,12,No,Yes,Yes,Tuesday,No,No,299.535,1142.99,2
4112,201,10,No,Yes,Yes,Sunday,No,Yes,478.89,1721.75,7
836,206,9,No,Yes,Yes,Friday,No,Yes,426.41,1501.53,2
963,211,12,No,Yes,Yes,Thursday,No,No,310.035,1232.58,2
4050,206,10,No,Yes,Yes,Sunday,No,Yes,469.3,1749.08,7
439,214,8,No,Yes,Yes,Wednesday,No,No,269.315,1187.81,1
1681,208,7,Yes,No,Yes,Saturday,No,Yes,342.195,1586.31,3
3813,204,11,Yes,Yes,Yes,Saturday,No,Yes,482.735,1725.55,7
2046,215,11,No,No,Yes,Friday,No,Yes,333.6,1496.69,4
2590,206,10,No,Yes,Yes,Friday,No,Yes,418.27,1615.57,5
1315,205,9,No,No,Yes,Saturday,No,Yes,327.205,1455.64,2
2084,202,11,Yes,Yes,Yes,Saturday,No,Yes,468.07,1673.55,4
2120,206,10,Yes,No,Yes,Saturday,No,Yes,379.9,1567.19,4
2721,212,11,Yes,No,Yes,Friday,No,Yes,414.295,1496.06,5
1806,217,11,No,No,Yes,Sunday,No,Yes,380.77,1450.91,3
1883,203,13,No,Yes,Yes,Wednesday,No,No,331.345,1261.25,3
1871,203,13,No,Yes,Yes,Saturday,No,Yes,391.005,1527.04,3
1060,202,8,No,Yes,Yes,Wednesday,No,No,334.17,1218.33,2
656,211,10,Yes,Yes,Yes,Friday,No,Yes,420.8,1571.73,1
606,207,15,Yes,Yes,Yes,Saturday,No,Yes,467.71,1550.84,1
2427,219,6,No,No,Yes,Sunday,No,Yes,413.115,1522.98,4
2064,205,11,No,Yes,Yes,Friday,No,Yes,449.63,1584.48,4
2170,210,12,No,Yes,Yes,Wednesday,No,No,306.23,1300.32,4
577,209,9,No,Yes,Yes,Tuesday,No,No,293.145,1253.38,1
2236,214,9,No,Yes,Yes,Monday,No,No,360.32,1278.33,4
1960,215,9,No,Yes,Yes,Sunday,No,Yes,360.04,1542.39,4
2097,174,13,No,No,Yes,Tuesday,Yes,No,201.115,1165.37,4
4100,230,11,No,Yes,Yes,Friday,No,Yes,535.38,1701.46,7
2972,210,9,No,No,Yes,Tuesday,No,No,284.28,1309.97,5
1353,216,11,No,Yes,Yes,Monday,No,No,338.185,1209.9,2
1632,206,8,No,No,No,Tuesday,No,No,213.99,1111.96,3
2143,214,9,No,No,Yes,Thursday,No,No,254.485,1182.52,4
2184,155,8,No,Yes,Yes,Monday,Yes,No,307.63,1294,4
2282,208,7,No,Yes,Yes,Tuesday,No,No,351.71,1340.92,4
1736,219,11,No,No,Yes,Saturday,No,Yes,331.47,1393.88,3
2572,207,10,Yes,Yes,Yes,Monday,No,No,391.22,1339.8,5
2855,199,10,No,Yes,Yes,Saturday,No,Yes,448.055,1641.1,5
707,215,9,No,No,Yes,Friday,No,Yes,300.265,1389.46,1
2489,206,8,Yes,Yes,Yes,Sunday,No,Yes,447.525,1608.56,5
2090,214,11,Yes,Yes,Yes,Friday,No,Yes,454.7,1632.49,4
1831,220,9,No,Yes,Yes,Tuesday,No,No,303.355,1306.93,3
654,218,6,No,Yes,Yes,Saturday,No,Yes,413.75,1448.26,1
1964,203,8,Yes,Yes,Yes,Saturday,No,Yes,441.45,1548.75,4
887,227,11,No,Yes,Yes,Sunday,No,Yes,376.925,1532.48,2
2437,196,12,No,No,Yes,Thursday,No,No,294.295,1230.71,4
2758,216,8,No,Yes,Yes,Sunday,No,Yes,414.64,1573.39,5
949,182,10,Yes,No,Yes,Tuesday,No,No,273.925,1167.58,2
2487,229,7,Yes,Yes,Yes,Sunday,No,Yes,472.385,1571.78,5
2209,221,14,No,Yes,Yes,Sunday,No,Yes,440.075,1549.73,4
2764,215,10,No,Yes,Yes,Thursday,No,No,297.15,1365.24,5
1970,210,9,Yes,Yes,Yes,Monday,No,No,356.66,1269.95,4
831,204,10,Yes,Yes,Yes,Monday,No,No,316.025,1303.19,2
544,212,12,No,Yes,Yes,Sunday,No,Yes,392.32,1426.9,1
2737,216,12,No,Yes,Yes,Sunday,No,Yes,419.895,1604.35,5
2248,195,11,No,No,No,Saturday,No,Yes,276.24,1439.26,4
2330,200,8,No,Yes,Yes,Saturday,No,Yes,469.88,1549.3,4
2426,216,9,No,Yes,Yes,Friday,No,Yes,438.97,1602.9,4
1991,210,11,No,No,Yes,Saturday,No,Yes,348.365,1498.2,4
2898,213,9,No,No,Yes,Saturday,No,Yes,398.31,1580.15,5
1373,212,14,No,No,Yes,Friday,No,Yes,331.215,1468.97,2
2606,208,12,Yes,Yes,Yes,Friday,No,Yes,484.43,1592.26,5
2438,215,10,No,Yes,Yes,Tuesday,No,No,317.37,1345.44,4
1590,209,9,No,Yes,No,Monday,No,No,295.16,1219.56,3
1969,199,6,No,No,Yes,Saturday,No,Yes,339.165,1488.79,4
3972,225,15,No,Yes,Yes,Tuesday,No,No,408.8,1335.21,7
1606,217,11,Yes,Yes,Yes,Saturday,No,Yes,372.17,1594.58,3
765,213,8,No,Yes,Yes,Saturday,No,Yes,372.795,1533.9,1
2891,201,10,No,Yes,Yes,Monday,No,No,333.245,1343.5,5
1776,205,10,Yes,Yes,Yes,Sunday,No,Yes,421.71,1532.07,3
1875,205,9,No,Yes,Yes,Wednesday,No,No,301.425,1287.47,3
2014,211,10,No,Yes,Yes,Saturday,No,Yes,472.88,1675.38,4
1641,204,10,No,Yes,Yes,Monday,No,No,319.385,1258.04,3
492,207,10,No,Yes,Yes,Thursday,No,No,279.66,1236.26,1
1614,208,12,No,Yes,No,Sunday,No,Yes,390.53,1427.04,3
1838,221,8,No,Yes,No,Friday,No,Yes,284.1,1542.28,3
1669,214,12,No,Yes,Yes,Friday,No,Yes,380.885,1581.07,3
716,206,10,No,No,Yes,Saturday,No,Yes,342.75,1394.09,1
2157,215,7,Yes,No,Yes,Tuesday,No,No,328.795,1267.72,4
878,209,10,Yes,Yes,Yes,Saturday,No,Yes,405.71,1581.28,2
865,191,9,No,Yes,Yes,Friday,No,Yes,375.635,1558.05,2
1674,221,12,No,Yes,Yes,Sunday,No,Yes,386.36,1516.26,3
4103,204,12,No,No,Yes,Thursday,No,No,287.965,1290.51,7
1563,212,7,No,Yes,Yes,Sunday,No,Yes,427.085,1567.09,3
1669,220,13,Yes,Yes,Yes,Friday,No,Yes,447.715,1473.59,3
1911,174,10,No,Yes,Yes,Monday,Yes,No,325.985,1263.91,3
2325,204,12,No,Yes,Yes,Sunday,No,Yes,448.355,1620.13,4
870,204,9,No,No,Yes,Saturday,No,Yes,336.66,1412.29,2
1054,203,12,No,No,Yes,Sunday,No,Yes,327.35,1445.46,2
1859,199,13,No,Yes,Yes,Monday,No,No,331.045,1302.8,3
1896,204,8,No,No,Yes,Sunday,No,Yes,334.43,1504.63,3
1778,198,8,No,Yes,Yes,Friday,No,Yes,437.19,1552.09,3
1724,220,8,Yes,Yes,Yes,Wednesday,No,No,355.91,1230.35,3
731,203,9,Yes,Yes,Yes,Sunday,No,Yes,412.515,1590.84,1
1547,207,7,No,Yes,Yes,Friday,No,Yes,412.715,1577.63,3
3781,217,10,Yes,No,Yes,Monday,No,No,345.155,1299.96,7
1509,169,10,No,Yes,Yes,Sunday,Yes,Yes,376.015,1548.8,3
701,217,13,No,Yes,Yes,Friday,No,Yes,339.215,1410.53,1
2674,214,9,Yes,Yes,Yes,Friday,No,Yes,464.36,1641.95,5
2215,217,10,No,No,Yes,Saturday,No,Yes,348.115,1439.24,4
690,209,10,No,Yes,Yes,Tuesday,No,No,306.61,1244.34,1
914,208,8,No,Yes,Yes,Saturday,No,Yes,363.96,1420.66,2
2187,217,7,No,Yes,Yes,Sunday,No,Yes,443.275,1531.68,4
1176,203,11,Yes,Yes,Yes,Monday,No,No,311.85,1304.36,2
1871,201,6,No,Yes,No,Sunday,No,Yes,345.745,1492.54,3
906,208,8,No,Yes,Yes,Saturday,No,Yes,417.2,1530.7,2
755,205,11,Yes,No,Yes,Wednesday,No,No,227.795,1030.42,1
1954,216,11,Yes,No,Yes,Saturday,No,Yes,394.62,1643.64,4
1799,220,11,Yes,Yes,Yes,Saturday,No,Yes,450.915,1577.25,3
1511,198,10,Yes,Yes,Yes,Thursday,No,No,338.515,1210.65,3
1486,220,11,Yes,Yes,Yes,Friday,No,Yes,486.56,1561.95,3
2826,161,12,No,Yes,Yes,Friday,Yes,Yes,428.67,1629.63,5
515,203,10,No,Yes,Yes,Friday,No,Yes,387.775,1568.61,1
2439,212,7,No,Yes,Yes,Monday,No,No,359.755,1265.14,4
1505,217,10,No,Yes,Yes,Wednesday,No,No,337.895,1196.26,3
2059,216,11,No,No,Yes,Tuesday,No,No,286.085,1170.65,4
618,217,12,No,Yes,Yes,Sunday,No,Yes,413,1514.52,1
1553,197,8,No,Yes,Yes,Saturday,No,Yes,372.035,1560.84,3
1862,182,10,Yes,Yes,Yes,Wednesday,Yes,No,329.25,1351.27,3
1898,220,9,No,Yes,Yes,Saturday,No,Yes,463.41,1636.71,3
2683,201,9,No,Yes,Yes,Friday,No,Yes,459.585,1635.04,5
1044,220,7,No,Yes,Yes,Saturday,No,Yes,417.78,1618.69,2
4017,211,14,Yes,Yes,Yes,Friday,No,Yes,500.415,1678.6,7
2660,217,8,No,Yes,Yes,Saturday,No,Yes,481.14,1581.37,5
788,196,9,Yes,Yes,Yes,Saturday,No,Yes,383.37,1546.44,1
4185,213,5,No,Yes,Yes,Saturday,No,Yes,512.155,1740.34,8
2765,209,8,No,No,Yes,Friday,No,Yes,379.465,1470.54,5
585,206,7,Yes,Yes,Yes,Thursday,No,No,315.725,1220.95,1
3948,201,10,No,Yes,Yes,Sunday,No,Yes,441.94,1645.87,7
2484,207,11,No,Yes,No,Tuesday,No,No,260.99,1136.29,5
2145,199,9,No,Yes,No,Saturday,No,Yes,399.355,1462.6,4
2459,207,12,Yes,Yes,Yes,Friday,No,Yes,439.535,1717.93,4
805,198,14,No,Yes,Yes,Saturday,No,Yes,447.005,1595.78,1
2450,215,13,Yes,Yes,Yes,Sunday,No,Yes,479.42,1686.16,4
1226,209,10,No,No,Yes,Thursday,No,No,218.95,1153.77,2
1829,234,7,No,Yes,Yes,Friday,No,Yes,388.135,1736.56,3
1764,204,8,No,Yes,Yes,Monday,No,No,339.19,1251.57,3
3973,209,10,No,Yes,Yes,Sunday,No,Yes,434.535,1498.93,7
3151,205,10,No,Yes,Yes,Tuesday,No,No,364.125,1267.6,6
1064,218,11,No,Yes,Yes,Monday,No,No,320.94,1339.72,2
1836,213,11,No,No,No,Monday,No,No,202.79,1108.83,3
2040,195,9,No,Yes,Yes,Tuesday,No,No,393.91,1263.08,4
485,203,11,No,No,Yes,Sunday,No,Yes,309.685,1356.77,1
2349,213,9,No,Yes,Yes,Saturday,No,Yes,498.725,1526.72,4
4184,210,9,No,Yes,Yes,Wednesday,No,No,401.95,1400.39,8
799,230,8,No,Yes,Yes,Saturday,No,Yes,378.015,1537.02,1
2502,220,13,Yes,Yes,Yes,Monday,No,No,360.59,1333.68,5
2132,216,7,No,Yes,Yes,Sunday,No,Yes,361.51,1658.46,4
685,203,14,No,Yes,Yes,Saturday,No,Yes,393.415,1509.44,1
750,203,9,No,Yes,No,Thursday,No,No,216.8,1183.09,1
1941,205,10,No,Yes,No,Thursday,No,No,243.125,1195.1,4
2344,196,14,No,Yes,Yes,Saturday,No,Yes,425.57,1617.62,4
2235,208,10,No,Yes,Yes,Saturday,No,Yes,397.935,1492.23,4
2055,213,13,No,No,Yes,Saturday,No,Yes,348.025,1528.97,4
2377,214,10,No,Yes,Yes,Monday,No,No,387.405,1297.32,4
2347,214,7,No,No,Yes,Sunday,No,Yes,337.225,1544.47,4
2207,207,11,No,Yes,Yes,Saturday,No,Yes,438.785,1606.78,4
724,223,11,No,Yes,Yes,Saturday,No,Yes,395.09,1514.14,1
2228,215,9,Yes,Yes,Yes,Thursday,No,No,369.26,1329.35,4
1536,217,8,Yes,Yes,Yes,Monday,No,No,374.43,1312.75,3
2004,199,11,Yes,Yes,Yes,Friday,No,Yes,383.35,1633.85,4
1862,205,9,No,Yes,Yes,Monday,No,No,356.89,1260.85,3
1693,207,11,No,Yes,Yes,Thursday,No,No,295.605,1257.93,3
2346,207,8,Yes,Yes,Yes,Friday,No,Yes,417.37,1653.33,4
2011,213,8,Yes,Yes,Yes,Saturday,No,Yes,463.245,1547.75,4
2267,211,7,No,Yes,Yes,Friday,No,Yes,456.695,1447.85,4
2694,215,11,No,Yes,Yes,Sunday,No,Yes,492.03,1567.99,5
2063,203,10,No,No,Yes,Friday,No,Yes,344.875,1532.98,4
526,197,10,Yes,No,Yes,Saturday,No,Yes,313.79,1424.04,1
2178,214,7,No,Yes,Yes,Wednesday,No,No,363.43,1239.33,4
2647,200,10,No,Yes,Yes,Monday,No,No,390.275,1388.96,5
629,211,11,No,No,Yes,Saturday,No,Yes,311.265,1358.37,1
1937,207,11,Yes,No,Yes,Monday,No,No,313.585,1177.24,4
2554,206,14,No,Yes,Yes,Sunday,No,Yes,457.72,1602.69,5
2378,217,6,Yes,Yes,Yes,Thursday,No,No,324.56,1289.41,4
2608,206,9,No,Yes,Yes,Sunday,No,Yes,448.82,1568.83,5
3929,200,9,Yes,Yes,Yes,Monday,No,No,387.985,1465.12,7
2643,165,9,No,No,Yes,Saturday,Yes,Yes,338.665,1520.46,5
2759,201,12,No,Yes,Yes,Saturday,No,Yes,384.995,1483,5
3885,213,10,No,Yes,Yes,Saturday,No,Yes,419.415,1691.3,7
1796,213,9,No,Yes,Yes,Saturday,No,Yes,404.17,1592.16,3
1211,220,11,No,Yes,Yes,Friday,No,Yes,455.805,1550.91,2
1839,204,11,Yes,No,No,Tuesday,No,No,237.745,1141.52,3
3849,207,8,No,Yes,Yes,Wednesday,No,No,383.505,1431,7
1371,211,12,No,Yes,Yes,Saturday,No,Yes,442.185,1580.54,2
1916,206,12,No,Yes,Yes,Tuesday,No,No,380.21,1245.88,3
1267,227,11,Yes,Yes,Yes,Tuesday,No,No,295.355,1290.13,2
2612,219,9,Yes,Yes,No,Saturday,No,Yes,415.89,1539.26,5
2280,218,7,No,Yes,Yes,Friday,No,Yes,437.56,1576.81,4
2219,211,11,No,Yes,Yes,Friday,No,Yes,403.105,1557.73,4
1633,204,11,Yes,Yes,No,Sunday,No,Yes,381.965,1462.52,3
789,210,11,Yes,No,Yes,Monday,No,No,243.535,1146.43,1
818,200,9,Yes,Yes,Yes,Friday,No,Yes,407.98,1551.04,1
2691,224,12,No,Yes,Yes,Tuesday,No,No,351.095,1252.58,5
3100,213,12,No,No,Yes,Monday,No,No,374.54,1280.94,6
764,163,10,No,No,Yes,Saturday,Yes,Yes,278.91,1405.84,1
4225,204,10,Yes,Yes,Yes,Friday,No,Yes,436.265,1754.01,8
880,218,11,Yes,Yes,Yes,Saturday,No,Yes,405.12,1525.84,2
2435,164,9,No,Yes,Yes,Monday,Yes,No,250.965,1253.94,4
2008,209,7,No,Yes,Yes,Wednesday,No,No,405.66,1402.65,4
1337,222,6,No,No,Yes,Tuesday,No,No,282.625,1203.05,2
2038,226,9,No,Yes,Yes,Friday,No,Yes,475.27,1597.21,4
3970,220,14,No,Yes,Yes,Sunday,No,Yes,480.81,1637.09,7
1544,223,7,No,Yes,Yes,Tuesday,No,No,358.98,1277.2,3
1854,208,9,No,Yes,Yes,Sunday,No,Yes,423.17,1578.01,3
1945,210,6,No,No,Yes,Friday,No,Yes,312.475,1503.87,4
1651,212,13,No,Yes,Yes,Wednesday,No,No,310.805,1338.31,3
1899,175,10,No,No,Yes,Friday,Yes,Yes,288.435,1452.88,3
822,156,11,Yes,Yes,Yes,Thursday,Yes,No,288.56,1223.31,1
1196,212,9,No,No,Yes,Saturday,No,Yes,384.27,1425.78,2
821,209,5,No,No,Yes,Friday,No,Yes,303.505,1475.39,1
1910,218,8,Yes,Yes,No,Friday,No,Yes,400.49,1498.49,3
1817,216,8,No,No,Yes,Saturday,No,Yes,368.245,1474.49,3
2212,220,10,Yes,Yes,Yes,Sunday,No,Yes,423.28,1560.9,4
2444,194,13,Yes,Yes,Yes,Saturday,No,Yes,470.19,1693.53,4
2199,159,14,No,No,Yes,Tuesday,Yes,No,201.415,1145.35,4
1668,207,11,No,Yes,Yes,Monday,No,No,350.21,1140.04,3
855,208,12,Yes,Yes,Yes,Saturday,No,Yes,425.885,1619.41,2
879,216,13,No,Yes,Yes,Saturday,No,Yes,390.655,1594.33,2
1953,165,10,Yes,No,Yes,Thursday,Yes,No,274.565,1219.04,4
724,219,9,Yes,Yes,Yes,Friday,No,Yes,375.01,1499.5,1
2238,219,12,No,Yes,Yes,Sunday,No,Yes,410.94,1622.92,4
2090,221,14,Yes,No,Yes,Wednesday,No,No,270.3,1211.96,4
842,208,8,No,Yes,Yes,Friday,No,Yes,371.03,1568.27,2
2503,207,11,No,Yes,No,Sunday,No,Yes,387.905,1527.4,5
3858,201,10,Yes,Yes,Yes,Wednesday,No,No,391.59,1385.12,7
1785,215,11,No,Yes,Yes,Sunday,No,Yes,388.275,1620.3,3
877,198,10,Yes,Yes,Yes,Sunday,No,Yes,452.815,1568.21,2
929,176,6,No,Yes,Yes,Friday,Yes,Yes,277.215,1467.13,2
1212,201,10,No,Yes,Yes,Saturday,No,Yes,392.96,1614.84,2
1644,221,13,No,Yes,Yes,Saturday,No,Yes,457.99,1605.39,3
4132,188,7,Yes,Yes,Yes,Sunday,No,Yes,493.43,1741.13,8
1561,210,9,Yes,Yes,Yes,Tuesday,No,No,346.735,1250.05,3
1953,228,11,No,Yes,Yes,Saturday,No,Yes,473.745,1574.26,4
2073,200,10,No,No,Yes,Friday,No,Yes,364.675,1453.36,4
4046,214,14,No,Yes,Yes,Sunday,No,Yes,452.04,1673.63,7
1809,218,10,No,Yes,Yes,Saturday,No,Yes,416.045,1635.21,3
758,212,9,No,Yes,Yes,Tuesday,No,No,285.72,1224.02,1
890,192,12,Yes,No,Yes,Saturday,No,Yes,375.89,1431.65,2
2555,222,13,No,Yes,Yes,Tuesday,No,No,343.655,1393.45,5
2178,169,9,Yes,Yes,Yes,Thursday,Yes,No,338.82,1280.82,4
3961,206,9,Yes,No,No,Tuesday,No,No,232.205,1339.78,7
1895,202,13,Yes,Yes,Yes,Saturday,No,Yes,429.775,1604.9,3
2500,196,7,No,Yes,Yes,Sunday,No,Yes,428.09,1563.33,5
4043,162,7,No,Yes,Yes,Saturday,Yes,Yes,466.545,1642.17,7
4008,220,9,Yes,Yes,Yes,Friday,No,Yes,457.12,1684.12,7
820,196,11,No,Yes,Yes,Tuesday,No,No,269.16,1257.85,1
704,213,12,No,Yes,Yes,Wednesday,No,No,301.92,1266.93,1
3788,214,9,No,Yes,Yes,Friday,No,Yes,457.62,1630.58,7
1947,206,9,No,Yes,Yes,Saturday,No,Yes,402.085,1487.22,4
1602,206,8,Yes,Yes,Yes,Wednesday,No,No,372.74,1259.02,3
2030,221,9,No,Yes,Yes,Sunday,No,Yes,472.62,1598.07,4
3017,201,11,No,Yes,Yes,Saturday,No,Yes,490.885,1607.29,5
1806,215,11,No,Yes,Yes,Sunday,No,Yes,442.09,1584.46,3
2681,219,12,Yes,Yes,Yes,Sunday,No,Yes,480.745,1605.44,5
3128,208,10,Yes,Yes,No,Wednesday,No,No,314.98,1120.28,6
2348,160,9,Yes,Yes,Yes,Wednesday,Yes,No,251.51,1360.54,4
2560,211,10,No,Yes,Yes,Sunday,No,Yes,461.14,1605.56,5
4048,213,10,No,Yes,Yes,Wednesday,No,No,312.08,1344.74,7
3620,196,8,No,Yes,Yes,Saturday,No,Yes,504.93,1657.45,7
1303,213,10,No,Yes,Yes,Tuesday,No,No,355.905,1237.93,2
2306,212,12,Yes,Yes,Yes,Friday,No,Yes,478.2,1572.51,4
3241,202,10,No,No,No,Thursday,No,No,211.255,1168.48,6
2456,214,9,No,Yes,Yes,Saturday,No,Yes,458.67,1553.61,4
2459,197,11,Yes,No,Yes,Tuesday,No,No,321.875,1252.89,4
2939,215,8,Yes,Yes,Yes,Saturday,No,Yes,473.775,1711.43,5
847,200,8,No,Yes,Yes,Friday,No,Yes,413.025,1482.64,2
2981,215,5,No,Yes,Yes,Wednesday,No,No,408.565,1399.8,5
1413,208,11,Yes,Yes,Yes,Saturday,No,Yes,427.155,1584.38,3
2208,200,9,No,Yes,Yes,Saturday,No,Yes,444.01,1598.01,4
4099,205,8,Yes,Yes,Yes,Friday,No,Yes,509.885,1690.07,7
2850,203,12,No,No,Yes,Wednesday,No,No,282.35,1179.69,5
2132,225,9,No,Yes,Yes,Sunday,No,Yes,433.13,1589.07,4
1401,219,10,Yes,Yes,No,Saturday,No,Yes,369.295,1445.38,3
4134,209,9,No,Yes,No,Tuesday,No,No,354.31,1287.45,8
2052,214,11,No,Yes,Yes,Thursday,No,No,355.31,1283.4,4
4221,210,8,No,Yes,Yes,Sunday,No,Yes,476.575,1643.71,8
1926,217,10,Yes,No,Yes,Sunday,No,Yes,339.54,1531.88,4
1989,204,7,Yes,Yes,Yes,Saturday,No,Yes,442.835,1609.2,4
1268,219,10,Yes,Yes,Yes,Saturday,No,Yes,408.52,1513.39,2
627,210,12,No,No,Yes,Saturday,No,Yes,262.135,1318.07,1
1602,179,9,Yes,Yes,Yes,Thursday,Yes,No,254.55,1236.89,3
919,211,11,No,Yes,Yes,Saturday,No,Yes,396.975,1536.96,2
2235,214,10,No,Yes,Yes,Tuesday,No,No,333.195,1300.36,4
758,203,11,No,Yes,Yes,Wednesday,No,No,329.98,1108.14,1
2433,210,11,No,Yes,Yes,Sunday,No,Yes,430.515,1530.07,4
2475,211,12,Yes,Yes,Yes,Sunday,No,Yes,496.555,1651.03,4
4201,207,8,No,Yes,Yes,Friday,No,Yes,460.635,1647.95,8
